"UniqueID","run_name","run_order","sample","group","SEM_file","blank1","blank2","ABS_file"
"VSeep_I_3_28_1700","varari",45,"Group007Sample0003","Group007","Group007Sample0003SEM.dat","Group007Sample0001BEM.dat","Group008Sample0001BEM.dat","Group007Sample0003ABS.dat"
"VReefcrest_K_3_29_0800","varari",46,"Group007Sample0004","Group007","Group007Sample0004SEM.dat","Group007Sample0001BEM.dat","Group008Sample0001BEM.dat","Group007Sample0004ABS.dat"
"VReefcrest_D_3_27_1400","varari",47,"Group007Sample0005","Group007","Group007Sample0005SEM.dat","Group007Sample0001BEM.dat","Group008Sample0001BEM.dat","Group007Sample0005ABS.dat"
"V08_H_N_3_22_0200","varari",48,"Group007Sample0006","Group007","Group007Sample0006SEM.dat","Group007Sample0001BEM.dat","Group008Sample0001BEM.dat","Group007Sample0006ABS.dat"
"V12_H_N_3_22_0200","varari",49,"Group007Sample0007","Group007","Group007Sample0007SEM.dat","Group007Sample0001BEM.dat","Group008Sample0001BEM.dat","Group007Sample0007ABS.dat"
"VReefcrest_G_3_28_0800","varari",50,"Group008Sample0001","Group008","Group008Sample0001SEM.dat","Group008Sample0001BEM.dat","Group009Sample0001BEM.dat","Group008Sample0001ABS.dat"
"VSeep_O_3_29_1100","varari",51,"Group008Sample0002","Group008","Group008Sample0002SEM.dat","Group008Sample0001BEM.dat","Group009Sample0001BEM.dat","Group008Sample0002ABS.dat"
"VReefcrest_1_3_29_1400","varari",52,"Group008Sample0003","Group008","Group008Sample0003SEM.dat","Group008Sample0001BEM.dat","Group009Sample0001BEM.dat","Group008Sample0003ABS.dat"
"VSeep_N_3_29_0900","varari",53,"Group008Sample0004","Group008","Group008Sample0004SEM.dat","Group008Sample0001BEM.dat","Group009Sample0001BEM.dat","Group008Sample0004ABS.dat"
"VSeep_M_3_29_0800","varari",54,"Group008Sample0005","Group008","Group008Sample0005SEM.dat","Group008Sample0001BEM.dat","Group009Sample0001BEM.dat","Group008Sample0005ABS.dat"
"VReefcrest_P_3_31_0200","varari",55,"Group008Sample0006","Group008","Group008Sample0006SEM.dat","Group008Sample0001BEM.dat","Group009Sample0001BEM.dat","Group008Sample0006ABS.dat"
"Vreefcrest_A_3_26_1600","varari",56,"Group008Sample0007","Group008","Group008Sample0007SEM.dat","Group008Sample0001BEM.dat","Group009Sample0001BEM.dat","Group008Sample0007ABS.dat"
"VReefcrest_N_3_30_0200","varari",57,"Group009Sample0001","Group009","Group009Sample0001SEM.dat","Group009Sample0001BEM.dat","Group001Sample0001BEM.dat","Group009Sample0001ABS.dat"
"VSeep_J_3_28_1800","varari",58,"Group009Sample0002","Group009","Group009Sample0002SEM.dat","Group009Sample0001BEM.dat","Group001Sample0001BEM.dat","Group009Sample0002ABS.dat"
"empty_NA","varari",59,"Group009Sample0003","Group009","Group009Sample0003SEM.dat","Group009Sample0001BEM.dat","Group001Sample0001BEM.dat","Group009Sample0003ABS.dat"
